EAR,MAR,TIME
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.34647740115112624,0.11380711874576983,12:21:21.492880
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.34647740115112624,0.11380711874576983,12:21:21.492880
0.31521589617342016,0.9110104911189241,12:21:22.057525
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.34647740115112624,0.11380711874576983,12:21:21.492880
0.31521589617342016,0.9110104911189241,12:21:22.057525
0.2705699961093639,0.11380711874576983,12:21:22.617462
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.34647740115112624,0.11380711874576983,12:21:21.492880
0.31521589617342016,0.9110104911189241,12:21:22.057525
0.2705699961093639,0.11380711874576983,12:21:22.617462
0.30286045881131096,0.1,12:21:23.523224
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.34647740115112624,0.11380711874576983,12:21:21.492880
0.31521589617342016,0.9110104911189241,12:21:22.057525
0.2705699961093639,0.11380711874576983,12:21:22.617462
0.30286045881131096,0.1,12:21:23.523224
0.17970581333950125,0.5426933852494596,12:21:24.572292
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.34647740115112624,0.11380711874576983,12:21:21.492880
0.31521589617342016,0.9110104911189241,12:21:22.057525
0.2705699961093639,0.11380711874576983,12:21:22.617462
0.30286045881131096,0.1,12:21:23.523224
0.17970581333950125,0.5426933852494596,12:21:24.572292
0.30857471250482926,0.29397106365535863,12:21:25.647382
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.34647740115112624,0.11380711874576983,12:21:21.492880
0.31521589617342016,0.9110104911189241,12:21:22.057525
0.2705699961093639,0.11380711874576983,12:21:22.617462
0.30286045881131096,0.1,12:21:23.523224
0.17970581333950125,0.5426933852494596,12:21:24.572292
0.30857471250482926,0.29397106365535863,12:21:25.647382
0.2760364142056097,0.24335210265819232,12:21:26.536404
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.34647740115112624,0.11380711874576983,12:21:21.492880
0.31521589617342016,0.9110104911189241,12:21:22.057525
0.2705699961093639,0.11380711874576983,12:21:22.617462
0.30286045881131096,0.1,12:21:23.523224
0.17970581333950125,0.5426933852494596,12:21:24.572292
0.30857471250482926,0.29397106365535863,12:21:25.647382
0.2760364142056097,0.24335210265819232,12:21:26.536404
0.32785472796472737,0.1414213562373095,12:21:27.134097
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.34647740115112624,0.11380711874576983,12:21:21.492880
0.31521589617342016,0.9110104911189241,12:21:22.057525
0.2705699961093639,0.11380711874576983,12:21:22.617462
0.30286045881131096,0.1,12:21:23.523224
0.17970581333950125,0.5426933852494596,12:21:24.572292
0.30857471250482926,0.29397106365535863,12:21:25.647382
0.2760364142056097,0.24335210265819232,12:21:26.536404
0.32785472796472737,0.1414213562373095,12:21:27.134097
0.20101843841495315,0.7731861102820858,12:21:27.596460
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.34647740115112624,0.11380711874576983,12:21:21.492880
0.31521589617342016,0.9110104911189241,12:21:22.057525
0.2705699961093639,0.11380711874576983,12:21:22.617462
0.30286045881131096,0.1,12:21:23.523224
0.17970581333950125,0.5426933852494596,12:21:24.572292
0.30857471250482926,0.29397106365535863,12:21:25.647382
0.2760364142056097,0.24335210265819232,12:21:26.536404
0.32785472796472737,0.1414213562373095,12:21:27.134097
0.20101843841495315,0.7731861102820858,12:21:27.596460
0.20159820462643635,0.636092084343274,12:21:28.044753
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.34647740115112624,0.11380711874576983,12:21:21.492880
0.31521589617342016,0.9110104911189241,12:21:22.057525
0.2705699961093639,0.11380711874576983,12:21:22.617462
0.30286045881131096,0.1,12:21:23.523224
0.17970581333950125,0.5426933852494596,12:21:24.572292
0.30857471250482926,0.29397106365535863,12:21:25.647382
0.2760364142056097,0.24335210265819232,12:21:26.536404
0.32785472796472737,0.1414213562373095,12:21:27.134097
0.20101843841495315,0.7731861102820858,12:21:27.596460
0.20159820462643635,0.636092084343274,12:21:28.044753
0.1689146174651185,0.5694254176766073,12:21:28.515261
0.3049365174255213,1.5066446235722457,12:20:41.626610
0.25686720151333897,1.2165525060596438,12:20:54.592545
0.28522615109081106,0.31622776601683794,12:20:55.188312
0.20342402525039804,1.0698412212769384,12:20:55.960289
0.28828038571498654,1.3812405895142603,12:20:56.745511
0.2928388710105626,0.7801541795292539,12:20:57.416975
0.25838703831432325,1.5099596093072007,12:20:58.213918
0.18274534106433438,0.9055385138137417,12:21:10.695197
0.17170920996027167,0.9685128379379139,12:21:11.513655
0.2811150613914435,0.9441601738850398,12:21:12.266750
0.3243357592617132,0.6822230314689237,12:21:13.025311
0.2956216381777962,0.254480453838932,12:21:13.621533
0.3063310725670722,0.174535599249993,12:21:14.204521
0.2675706471520153,0.40302775499008525,12:21:14.832695
0.27266127722223144,0.21573786516665266,12:21:15.535767
0.2943360705031456,0.0804737854124365,12:21:17.916488
0.31141652449132295,0.11380711874576983,12:21:18.889956
0.21129674734091425,0.5194401278106692,12:21:19.738389
0.24407751097163924,0.223606797749979,12:21:20.816492
0.34647740115112624,0.11380711874576983,12:21:21.492880
0.31521589617342016,0.9110104911189241,12:21:22.057525
0.2705699961093639,0.11380711874576983,12:21:22.617462
0.30286045881131096,0.1,12:21:23.523224
0.17970581333950125,0.5426933852494596,12:21:24.572292
0.30857471250482926,0.29397106365535863,12:21:25.647382
0.2760364142056097,0.24335210265819232,12:21:26.536404
